personne_id,auteur_persee_id,idref,auteurlabel,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel
http://www.wikidata.org/entity/Q3370863,49862,026782537,Paul Chauchard,médecin,1912,2003,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3370863,49862,026782537,Paul Chauchard,philosophe,1912,2003,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3370863,49862,026782537,Paul Chauchard,écrivain,1912,2003,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3371737,62219,030588278,Paul Levy,anthropologue,1909,1998,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3371942,76700,033465592,P. Ostoya,botaniste,1904,1969,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3371942,76700,033465592,P. Ostoya,journaliste,1904,1969,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3371942,76700,033465592,P. Ostoya,mycologue,1904,1969,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3372373,279967,027185079,Paul Vignaux,médiéviste,1904,1987,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3372373,279967,027185079,Paul Vignaux,philosophe,1904,1987,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3380064,276232,052195929,Philippe Jansen,historien,1956,????,masculin,France,École normale supérieure de Fontenay-Saint-Cloud,agrégation d'histoire
http://www.wikidata.org/entity/Q3383049,169877,027037819,Pierre-François Moreau,philosophe,1948,????,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3383049,169877,027037819,Pierre-François Moreau,professeur d'université,1948,????,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3383049,169877,027037819,Pierre-François Moreau,traducteur,1948,????,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3383379,237573,027128423,Pierre-Maxime Schuhl,chercheur,1902,1984,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3383379,237573,027128423,Pierre-Maxime Schuhl,philosophe,1902,1984,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3383414,156114,030662974,Pierre Noël Mayaud,prêtre catholique,1923,2006,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3384532,57270,026800659,Pierre Costabel,historien,1912,1989,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3384532,57270,026800659,Pierre Costabel,mathématicien,1912,1989,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3384532,57270,026800659,Pierre Costabel,prêtre catholique,1912,1989,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q3385992,251012,026994887,Pierre Lory,islamologue,1952,????,masculin,France,Institut d'études politiques de Paris,no value
http://www.wikidata.org/entity/Q3385992,251012,026994887,Pierre Lory,islamologue,1952,????,masculin,France,Institut national des langues et civilisations orientales,no value
http://www.wikidata.org/entity/Q3385992,251012,026994887,Pierre Lory,islamologue,1952,????,masculin,France,université Bordeaux-Montaigne,no value
http://www.wikidata.org/entity/Q3385992,251012,026994887,Pierre Lory,islamologue,1952,????,masculin,France,université Sorbonne-Nouvelle,no value
http://www.wikidata.org/entity/Q3385992,251012,026994887,Pierre Lory,professeur d'université,1952,????,masculin,France,Institut d'études politiques de Paris,no value
http://www.wikidata.org/entity/Q3385992,251012,026994887,Pierre Lory,professeur d'université,1952,????,masculin,France,Institut national des langues et civilisations orientales,no value
http://www.wikidata.org/entity/Q3385992,251012,026994887,Pierre Lory,professeur d'université,1952,????,masculin,France,université Bordeaux-Montaigne,no value
http://www.wikidata.org/entity/Q3385992,251012,026994887,Pierre Lory,professeur d'université,1952,????,masculin,France,université Sorbonne-Nouvelle,no value
http://www.wikidata.org/entity/Q3435345,248732,026912872,Robert Halleux,historien des sciences,1946,????,masculin,Belgique,université de Liège,no value
http://www.wikidata.org/entity/Q3439073,4619,no value,Roger Hervé,cartographe,1904,1997,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3439073,4619,no value,Roger Hervé,historien,1904,1997,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3439376,47123,032037724,Roger Portal,historien,1906,1994,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3439376,47123,032037724,Roger Portal,professeur d'université,1906,1994,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3440134,29861,033362653,Roland Lamontagne,historien,1921,2011,masculin,Canada,no value,no value
http://www.wikidata.org/entity/Q3442614,233779,027090078,Roshdi Rashed,historien des mathématiques,1936,????,masculin,France,université du Caire,no value
http://www.wikidata.org/entity/Q3442614,233779,027090078,Roshdi Rashed,historien des mathématiques,1936,????,masculin,Égypte,université du Caire,no value
http://www.wikidata.org/entity/Q3442614,233779,027090078,Roshdi Rashed,mathématicien,1936,????,masculin,France,université du Caire,no value
http://www.wikidata.org/entity/Q3442614,233779,027090078,Roshdi Rashed,mathématicien,1936,????,masculin,Égypte,université du Caire,no value
http://www.wikidata.org/entity/Q3442614,233779,027090078,Roshdi Rashed,philosophe,1936,????,masculin,France,université du Caire,no value
http://www.wikidata.org/entity/Q3442614,233779,027090078,Roshdi Rashed,philosophe,1936,????,masculin,Égypte,université du Caire,no value
http://www.wikidata.org/entity/Q3442614,233779,027090078,Roshdi Rashed,professeur,1936,????,masculin,France,université du Caire,no value
http://www.wikidata.org/entity/Q3442614,233779,027090078,Roshdi Rashed,professeur,1936,????,masculin,Égypte,université du Caire,no value
http://www.wikidata.org/entity/Q35151882,388958,060387912,Georges Huard,no value,1887,1962,masculin,no value,no value,archiviste paléographe
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,enseignant-chercheur,1957,????,masculin,France,université de Poitiers,doctorat
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,enseignant-chercheur,1957,????,masculin,France,université de Poitiers,habilitation universitaire
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,enseignant-chercheur,1957,????,masculin,France,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,enseignant-chercheur,1957,????,masculin,France,École normale supérieure,habilitation universitaire
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,historien de la philosophie,1957,????,masculin,France,université de Poitiers,doctorat
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,historien de la philosophie,1957,????,masculin,France,université de Poitiers,habilitation universitaire
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,historien de la philosophie,1957,????,masculin,France,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,historien de la philosophie,1957,????,masculin,France,École normale supérieure,habilitation universitaire
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,philosophe,1957,????,masculin,France,université de Poitiers,doctorat
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,philosophe,1957,????,masculin,France,université de Poitiers,habilitation universitaire
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,philosophe,1957,????,masculin,France,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,philosophe,1957,????,masculin,France,École normale supérieure,habilitation universitaire
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,professeur des universités,1957,????,masculin,France,université de Poitiers,doctorat
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,professeur des universités,1957,????,masculin,France,université de Poitiers,habilitation universitaire
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,professeur des universités,1957,????,masculin,France,École normale supérieure,doctorat
http://www.wikidata.org/entity/Q3559521,213679,030393426,Vincent Carraud,professeur des universités,1957,????,masculin,France,École normale supérieure,habilitation universitaire
http://www.wikidata.org/entity/Q3564326,139671,033482632,Véronique Le Ru,philosophe,1962,????,féminin,France,no value,no value
http://www.wikidata.org/entity/Q3573649,142775,075120119,Yves François,ichtyologiste,1914,2000,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3588552,142807,032519796,E. Guyénot,biologiste,1885,1963,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3588552,142807,032519796,E. Guyénot,professeur d'université,1885,1963,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3588552,142807,032519796,E. Guyénot,zoologiste,1885,1963,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3590962,56370,033901805,Éric BARATAY,historien,1960,????,masculin,France,université Jean-Moulin - Lyon-III,agrégation d'histoire
http://www.wikidata.org/entity/Q3590962,56370,033901805,Éric BARATAY,historien,1960,????,masculin,France,université Jean-Moulin - Lyon-III,doctorat
http://www.wikidata.org/entity/Q36022158,77056,031405614,Y. Drieux,archiviste,1933,????,féminin,no value,no value,archiviste paléographe
http://www.wikidata.org/entity/Q36035296,157941,027061426,Jacques Payen,historien,1931,1993,masculin,France,no value,archiviste paléographe
http://www.wikidata.org/entity/Q371154,387965,02692921X,Serge Hutin,écrivain,1927,1997,masculin,France,no value,no value
http://www.wikidata.org/entity/Q371154,387965,02692921X,Serge Hutin,écrivain,1929,1997,masculin,France,no value,no value
http://www.wikidata.org/entity/Q3767965,76428,no value,Giovanni Polvani,enseignant,1892,1970,masculin,Italie,École normale supérieure de Pise,no value
http://www.wikidata.org/entity/Q3767965,76428,no value,Giovanni Polvani,enseignant,1892,1970,masculin,royaume d'Italie,École normale supérieure de Pise,no value
http://www.wikidata.org/entity/Q3767965,76428,no value,Giovanni Polvani,personnalité politique,1892,1970,masculin,Italie,École normale supérieure de Pise,no value
http://www.wikidata.org/entity/Q3767965,76428,no value,Giovanni Polvani,personnalité politique,1892,1970,masculin,royaume d'Italie,École normale supérieure de Pise,no value
http://www.wikidata.org/entity/Q3767965,76428,no value,Giovanni Polvani,physicien,1892,1970,masculin,Italie,École normale supérieure de Pise,no value
http://www.wikidata.org/entity/Q3767965,76428,no value,Giovanni Polvani,physicien,1892,1970,masculin,royaume d'Italie,École normale supérieure de Pise,no value
http://www.wikidata.org/entity/Q3897994,280883,027028321,Paul-Henri Michel,historien,1894,1964,masculin,France,no value,no value
http://www.wikidata.org/entity/Q40727201,10502,027020452,Simone Mazauric,philosophe,1945,????,féminin,France,no value,no value
http://www.wikidata.org/entity/Q40727201,10502,027020452,Simone Mazauric,épistémologue,1945,????,féminin,France,no value,no value
http://www.wikidata.org/entity/Q40892835,364038,026955679,Hervé L’Huillier,archiviste,1951,????,masculin,no value,no value,archiviste paléographe
http://www.wikidata.org/entity/Q40892835,364038,026955679,Hervé L’Huillier,historien des sciences,1951,????,masculin,no value,no value,archiviste paléographe
http://www.wikidata.org/entity/Q41671403,149135,026677237,Pascal Acot,historien,1942,????,masculin,France,no value,no value
http://www.wikidata.org/entity/Q41673159,76599,no value,A. Tétry,biologiste,1907,1992,féminin,France,no value,no value
http://www.wikidata.org/entity/Q41673159,76599,no value,A. Tétry,zoologiste,1907,1992,féminin,France,no value,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,historien des mathématiques,1959,????,féminin,France,université Paris-Diderot,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,historien des mathématiques,1959,????,féminin,France,université Pierre-et-Marie-Curie,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,historien des mathématiques,1959,????,féminin,France,université d'études internationales de Kanda,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,historien des mathématiques,1959,????,féminin,France,université de Tokyo,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,historien des mathématiques,1959,????,féminin,France,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,mathématicien,1959,????,féminin,France,université Paris-Diderot,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,mathématicien,1959,????,féminin,France,université Pierre-et-Marie-Curie,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,mathématicien,1959,????,féminin,France,université d'études internationales de Kanda,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,mathématicien,1959,????,féminin,France,université de Tokyo,no value
http://www.wikidata.org/entity/Q42317897,230408,033571902,Annick Horiuchi,mathématicien,1959,????,féminin,France,École normale supérieure de jeunes filles,no value
http://www.wikidata.org/entity/Q42318893,284407,026659263,Henri Hugonnard-Roche,no value,1944,????,masculin,no value,no value,archiviste paléographe
http://www.wikidata.org/entity/Q42350873,286815,026780097,Thérèse Charmasson,no value,1950,????,féminin,no value,no value,archiviste paléographe
http://www.wikidata.org/entity/Q42365658,36482,030827108,Ghislaine L'Huillier,historien,no value,????,féminin,no value,no value,archiviste paléographe
http://www.wikidata.org/entity/Q4259300,243889,032097069,Jean-François Leroy,botaniste,1915,1999,masculin,France,no value,no value
http://www.wikidata.org/entity/Q433741,168073,026765217,Georges Canguilhem,historien des sciences,1904,1995,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q433741,168073,026765217,Georges Canguilhem,médecin,1904,1995,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q433741,168073,026765217,Georges Canguilhem,philosophe,1904,1995,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q433741,168073,026765217,Georges Canguilhem,professeur d'université,1904,1995,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q433741,168073,026765217,Georges Canguilhem,résistant,1904,1995,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q4386752,57353,082754071,Yakov M. Rabkin,historien,1945,????,masculin,Canada,no value,no value
http://www.wikidata.org/entity/Q43958692,220817,028307801,Bruno Belhoste,historien des sciences,1952,????,masculin,France,no value,no value
http://www.wikidata.org/entity/Q44272,204018,026870290,Michel Foucault,philosophe,1926,1984,masculin,France,lycée Henri-IV,Philosophiæ doctor
http://www.wikidata.org/entity/Q44272,204018,026870290,Michel Foucault,philosophe,1926,1984,masculin,France,université de Paris,Philosophiæ doctor
http://www.wikidata.org/entity/Q44272,204018,026870290,Michel Foucault,philosophe,1926,1984,masculin,France,École normale supérieure,Philosophiæ doctor
http://www.wikidata.org/entity/Q46641790,10498,050729616,Jean Eisenstaedt,physicien,1940,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,anthropologue,1914,2007,masculin,France,agrégation de philosophie,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,anthropologue,1914,2007,masculin,France,lycée Carnot,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,anthropologue,1914,2007,masculin,France,lycée Louis-le-Grand,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,enseignant,1914,2007,masculin,France,agrégation de philosophie,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,enseignant,1914,2007,masculin,France,lycée Carnot,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,enseignant,1914,2007,masculin,France,lycée Louis-le-Grand,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,historien,1914,2007,masculin,France,agrégation de philosophie,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,historien,1914,2007,masculin,France,lycée Carnot,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,historien,1914,2007,masculin,France,lycée Louis-le-Grand,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,philosophe,1914,2007,masculin,France,agrégation de philosophie,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,philosophe,1914,2007,masculin,France,lycée Carnot,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,philosophe,1914,2007,masculin,France,lycée Louis-le-Grand,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,professeur,1914,2007,masculin,France,agrégation de philosophie,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,professeur,1914,2007,masculin,France,lycée Carnot,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,professeur,1914,2007,masculin,France,lycée Louis-le-Grand,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,résistant,1914,2007,masculin,France,agrégation de philosophie,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,résistant,1914,2007,masculin,France,lycée Carnot,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,résistant,1914,2007,masculin,France,lycée Louis-le-Grand,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,érudit classique,1914,2007,masculin,France,agrégation de philosophie,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,érudit classique,1914,2007,masculin,France,lycée Carnot,no value
http://www.wikidata.org/entity/Q472206,364680,02718160X,Jean-Pierre Vernant,érudit classique,1914,2007,masculin,France,lycée Louis-le-Grand,no value
http://www.wikidata.org/entity/Q47402082,285534,no value,Stéphane Le Gars,chanteur,1998,????,masculin,Israël,no value,no value
http://www.wikidata.org/entity/Q47402082,285534,no value,Stéphane Le Gars,danseur,1998,????,masculin,Israël,no value,no value
http://www.wikidata.org/entity/Q47402082,285534,no value,Stéphane Le Gars,mannequin,1998,????,masculin,Israël,no value,no value
http://www.wikidata.org/entity/Q4775527,394313,028982355,Antoine Picon,architecte,1957,????,masculin,France,École des Ponts ParisTech,no value
http://www.wikidata.org/entity/Q4775527,394313,028982355,Antoine Picon,architecte,1957,????,masculin,France,École polytechnique,no value
http://www.wikidata.org/entity/Q481484,6718,026773317,André de Cailleux,géographe,1907,1986,masculin,France,faculté des lettres de Paris,no value
http://www.wikidata.org/entity/Q481484,6718,026773317,André de Cailleux,géographe,1907,1986,masculin,France,faculté des sciences de Paris,no value
http://www.wikidata.org/entity/Q481484,6718,026773317,André de Cailleux,géologue,1907,1986,masculin,France,faculté des lettres de Paris,no value
http://www.wikidata.org/entity/Q481484,6718,026773317,André de Cailleux,géologue,1907,1986,masculin,France,faculté des sciences de Paris,no value
http://www.wikidata.org/entity/Q481484,6718,026773317,André de Cailleux,paléontologue,1907,1986,masculin,France,faculté des lettres de Paris,no value
http://www.wikidata.org/entity/Q481484,6718,026773317,André de Cailleux,paléontologue,1907,1986,masculin,France,faculté des sciences de Paris,no value
http://www.wikidata.org/entity/Q48758594,150991,02706042X,Michel Paty,physicien,1938,????,masculin,France,lycée Michel-Montaigne,no value
http://www.wikidata.org/entity/Q48758594,150991,02706042X,Michel Paty,physicien,1938,????,masculin,France,université Paris-Sud,no value
http://www.wikidata.org/entity/Q48758594,150991,02706042X,Michel Paty,écrivain,1938,????,masculin,France,lycée Michel-Montaigne,no value
http://www.wikidata.org/entity/Q48758594,150991,02706042X,Michel Paty,écrivain,1938,????,masculin,France,université Paris-Sud,no value
http://www.wikidata.org/entity/Q48926800,169439,026890224,Luce Giard,no value,1950,????,féminin,France,no value,no value
http://www.wikidata.org/entity/Q48927545,157841,026826968,Dominique Descotes,professeur d'université,1948,????,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q49162565,171961,026908204,Jacques Guilhaumou,historien,1948,????,masculin,France,no value,no value
http://www.wikidata.org/entity/Q50261638,9520,06106632X,Jacqueline Filliozat,no value,1942,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q51391017,55245,no value,Jean Louis Gardies,no value,1925,2004,masculin,no value,École normale supérieure,no value
http://www.wikidata.org/entity/Q518207,30679,026691817,Jean-Paul Aron,journaliste,1925,1988,masculin,France,no value,no value
http://www.wikidata.org/entity/Q518207,30679,026691817,Jean-Paul Aron,écrivain,1925,1988,masculin,France,no value,no value
http://www.wikidata.org/entity/Q52157760,82775,028751051,Jean-Paul Deleage,géopolitologue,1950,????,masculin,France,no value,no value
http://www.wikidata.org/entity/Q52157760,82775,028751051,Jean-Paul Deleage,historien,1950,????,masculin,France,no value,no value
http://www.wikidata.org/entity/Q52157760,82775,028751051,Jean-Paul Deleage,professeur d'université,1950,????,masculin,France,no value,no value
http://www.wikidata.org/entity/Q52158640,57332,03439754X,Roger Hahn,historien,1932,2011,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q52283652,82818,032057555,Anne-Marie Drouin-Hans,philosophe,1947,????,féminin,France,École des hautes études en sciences sociales,no value
http://www.wikidata.org/entity/Q52425704,246691,026712385,Jean Beaujeu,latiniste,1916,1995,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q527522,233628,027039641,Serge Moscovici,directeurs des études,1925,2014,masculin,France,École pratique des hautes études,no value
http://www.wikidata.org/entity/Q527522,233628,027039641,Serge Moscovici,directeurs des études,1925,2014,masculin,Roumanie,École pratique des hautes études,no value
http://www.wikidata.org/entity/Q527522,233628,027039641,Serge Moscovici,psychologue social,1925,2014,masculin,France,École pratique des hautes études,no value
http://www.wikidata.org/entity/Q527522,233628,027039641,Serge Moscovici,psychologue social,1925,2014,masculin,Roumanie,École pratique des hautes études,no value
http://www.wikidata.org/entity/Q527805,57317,028910265,Marie Boas Hall,historien,1919,2009,féminin,Royaume-Uni,Radcliffe College,no value
http://www.wikidata.org/entity/Q527805,57317,028910265,Marie Boas Hall,historien,1919,2009,féminin,Royaume-Uni,université Cornell,no value
http://www.wikidata.org/entity/Q527805,57317,028910265,Marie Boas Hall,historien,1919,2009,féminin,États-Unis,Radcliffe College,no value
http://www.wikidata.org/entity/Q527805,57317,028910265,Marie Boas Hall,historien,1919,2009,féminin,États-Unis,université Cornell,no value
http://www.wikidata.org/entity/Q527805,57317,028910265,Marie Boas Hall,historien des sciences,1919,2009,féminin,Royaume-Uni,Radcliffe College,no value
http://www.wikidata.org/entity/Q527805,57317,028910265,Marie Boas Hall,historien des sciences,1919,2009,féminin,Royaume-Uni,université Cornell,no value
http://www.wikidata.org/entity/Q527805,57317,028910265,Marie Boas Hall,historien des sciences,1919,2009,féminin,États-Unis,Radcliffe College,no value
http://www.wikidata.org/entity/Q527805,57317,028910265,Marie Boas Hall,historien des sciences,1919,2009,féminin,États-Unis,université Cornell,no value
http://www.wikidata.org/entity/Q527805,76993,028910265,Marie Boas,historien,1919,2009,féminin,Royaume-Uni,Radcliffe College,no value
http://www.wikidata.org/entity/Q527805,76993,028910265,Marie Boas,historien,1919,2009,féminin,Royaume-Uni,université Cornell,no value
http://www.wikidata.org/entity/Q527805,76993,028910265,Marie Boas,historien,1919,2009,féminin,États-Unis,Radcliffe College,no value
http://www.wikidata.org/entity/Q527805,76993,028910265,Marie Boas,historien,1919,2009,féminin,États-Unis,université Cornell,no value
http://www.wikidata.org/entity/Q527805,76993,028910265,Marie Boas,historien des sciences,1919,2009,féminin,Royaume-Uni,Radcliffe College,no value
http://www.wikidata.org/entity/Q527805,76993,028910265,Marie Boas,historien des sciences,1919,2009,féminin,Royaume-Uni,université Cornell,no value
http://www.wikidata.org/entity/Q527805,76993,028910265,Marie Boas,historien des sciences,1919,2009,féminin,États-Unis,Radcliffe College,no value
http://www.wikidata.org/entity/Q527805,76993,028910265,Marie Boas,historien des sciences,1919,2009,féminin,États-Unis,université Cornell,no value
http://www.wikidata.org/entity/Q532542,269040,026773171,Maurice Caveing,historien des mathématiques,1923,2019,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q532542,269040,026773171,Maurice Caveing,philosophe,1923,2019,masculin,France,École normale supérieure,no value
http://www.wikidata.org/entity/Q53570363,63572,no value,Jean Boissel,no value,1920,2000,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q54156064,63741,026933748,Jean Jacquot,no value,1909,1983,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q5496926,79870,no value,D. A. Wittop-Koning,costumier,1911,2001,masculin,Pays-Bas,no value,no value
http://www.wikidata.org/entity/Q5496926,79870,no value,D. A. Wittop-Koning,danseur,1911,2001,masculin,Pays-Bas,no value,no value
http://www.wikidata.org/entity/Q55231130,55163,032608349,Pierre Ickowicz,écrivain,1963,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55231173,54612,083685979,Xavier Sabatier,écrivain,1975,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55455437,181008,029722284,Charles Bedel,écrivain,1889,1967,masculin,France,no value,no value
http://www.wikidata.org/entity/Q55584894,76420,069235651,Charles Brunold,écrivain,1893,1984,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55594188,276548,032035845,Jean Cousin,latiniste,1902,1981,masculin,France,no value,no value
http://www.wikidata.org/entity/Q55594287,76402,no value,Henri Daudin,no value,1881,1947,masculin,no value,École normale supérieure,no value
http://www.wikidata.org/entity/Q55619842,220082,026928035,Nicole Hulin,historien des sciences,1935,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55619842,220082,026928035,Nicole Hulin,physicien,1935,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55619842,220082,026928035,Nicole Hulin,écrivain,1935,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55620312,364417,026696541,Germaine Aujac,écrivain,1923,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55620339,216983,030712165,Giulia Belgioioso,écrivain,1947,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55620535,54848,057450781,Christiane Vilain,écrivain,1945,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55620645,223112,031538355,Roselyne Rey,écrivain,1951,1995,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55620807,10460,034008381,Gianfranco Mormino,écrivain,1962,????,masculin,Italie,no value,no value
http://www.wikidata.org/entity/Q55620812,11259,033736421,Marco Beretta,chercheur,1962,????,masculin,no value,université d’Uppsala,no value
http://www.wikidata.org/entity/Q55620812,11259,033736421,Marco Beretta,écrivain,1962,????,masculin,no value,université d’Uppsala,no value
http://www.wikidata.org/entity/Q55621829,223023,034294929,Danielle Fauque,écrivain,1947,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55622286,82816,091568811,Filipe Drapeau Contim,écrivain,1971,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55622780,76315,061056553,Léon Auger,écrivain,no value,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55623410,276734,027040429,Anne-Marie Moulin,conférencier,1944,????,féminin,France,École normale supérieure de jeunes filles,doctorat
http://www.wikidata.org/entity/Q55623410,276734,027040429,Anne-Marie Moulin,médecin,1944,????,féminin,France,École normale supérieure de jeunes filles,doctorat
http://www.wikidata.org/entity/Q55623410,276734,027040429,Anne-Marie Moulin,philosophe,1944,????,féminin,France,École normale supérieure de jeunes filles,doctorat
http://www.wikidata.org/entity/Q55623410,276734,027040429,Anne-Marie Moulin,écrivain,1944,????,féminin,France,École normale supérieure de jeunes filles,doctorat
http://www.wikidata.org/entity/Q55623794,11232,031102514,Eugenio Canone,écrivain,1954,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55623903,57424,027156834,Eva Telkes,historien des sciences,1947,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55623903,57424,027156834,Eva Telkes,écrivain,1947,????,féminin,no value,no value,no value
http://www.wikidata.org/entity/Q55623993,150966,077185064,Olivier Perru,écrivain,1959,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55624906,139669,02688061X,François De Gandt,écrivain,1947,????,masculin,no value,no value,no value
http://www.wikidata.org/entity/Q55625904,171161,029885949,Anastasios Brenner,écrivain,1959,????,masculin,no value,no value,no value
