persee_id,auteurlabel,personne_id,personne_idLabel,persee_author_id,occupationLabel,year_of_birth,year_of_death,sex_or_genderLabel,country_of_citizenshipLabel,educated_atLabel,academic_degreeLabel,idref
234102,Olivia Harris,http://www.wikidata.org/entity/Q29913447,Olivia Harris,234102,anthropologue,1948,2009,féminin,Royaume-Uni,St Anne's College,no value,034973982
234279,Pierre-Antoine Fabre,http://www.wikidata.org/entity/Q20806832,Pierre-Antoine Fabre,234279,historien,1957,????,masculin,France,École normale supérieure,no value,031508197
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,historien de l'économie,1917,2012,masculin,Royaume-Uni,King's College,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,historien de l'économie,1917,2012,masculin,Royaume-Uni,Q7594669,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,historien social,1917,2012,masculin,Royaume-Uni,King's College,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,historien social,1917,2012,masculin,Royaume-Uni,Q7594669,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,journaliste musical,1917,2012,masculin,Royaume-Uni,King's College,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,journaliste musical,1917,2012,masculin,Royaume-Uni,Q7594669,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,professeur d'université,1917,2012,masculin,Royaume-Uni,King's College,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,professeur d'université,1917,2012,masculin,Royaume-Uni,Q7594669,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,écrivain,1917,2012,masculin,Royaume-Uni,King's College,no value,02759713X
234651,Eric Hobsbawm,http://www.wikidata.org/entity/Q34933,Eric Hobsbawm,234651,écrivain,1917,2012,masculin,Royaume-Uni,Q7594669,no value,02759713X
234770,Marcello Carmagnani,http://www.wikidata.org/entity/Q55996205,Marcello Carmagnani,234770,historien,1940,????,masculin,no value,no value,no value,029619734
234952,François Pouillon,http://www.wikidata.org/entity/Q63384957,François Pouillon,234952,anthropologue,1943,????,masculin,France,Sorbonne,no value,027080730
235187,Michel de Boüard,http://www.wikidata.org/entity/Q3311147,Michel de Boüard,235187,archiviste,1909,1989,masculin,France,École des chartes,archiviste paléographe,026741717
235187,Michel de Boüard,http://www.wikidata.org/entity/Q3311147,Michel de Boüard,235187,archéologue,1909,1989,masculin,France,École des chartes,archiviste paléographe,026741717
235187,Michel de Boüard,http://www.wikidata.org/entity/Q3311147,Michel de Boüard,235187,historien,1909,1989,masculin,France,École des chartes,archiviste paléographe,026741717
235236,Yannick Marec,http://www.wikidata.org/entity/Q55620648,Yannick Marec,235236,historien,1948,????,masculin,no value,no value,no value,027008703
235236,Yannick Marec,http://www.wikidata.org/entity/Q55620648,Yannick Marec,235236,écrivain,1948,????,masculin,no value,no value,no value,027008703
235285,Guy Fourquin,http://www.wikidata.org/entity/Q25484273,Guy Fourquin,235285,historien médiéviste,1923,1988,masculin,no value,no value,no value,no value
235621,Farhad Khosrokhavar,http://www.wikidata.org/entity/Q338128,Farhad Khosrokhavar,235621,professeur d'université,1948,????,masculin,France,université Paul-Valéry-Montpellier,doctorat,030576555
235621,Farhad Khosrokhavar,http://www.wikidata.org/entity/Q338128,Farhad Khosrokhavar,235621,professeur d'université,1948,????,masculin,France,École des hautes études en sciences sociales,doctorat,030576555
235621,Farhad Khosrokhavar,http://www.wikidata.org/entity/Q338128,Farhad Khosrokhavar,235621,professeur d'université,1948,????,masculin,Iran,université Paul-Valéry-Montpellier,doctorat,030576555
235621,Farhad Khosrokhavar,http://www.wikidata.org/entity/Q338128,Farhad Khosrokhavar,235621,professeur d'université,1948,????,masculin,Iran,École des hautes études en sciences sociales,doctorat,030576555
235621,Farhad Khosrokhavar,http://www.wikidata.org/entity/Q338128,Farhad Khosrokhavar,235621,sociologue,1948,????,masculin,France,université Paul-Valéry-Montpellier,doctorat,030576555
235621,Farhad Khosrokhavar,http://www.wikidata.org/entity/Q338128,Farhad Khosrokhavar,235621,sociologue,1948,????,masculin,France,École des hautes études en sciences sociales,doctorat,030576555
235621,Farhad Khosrokhavar,http://www.wikidata.org/entity/Q338128,Farhad Khosrokhavar,235621,sociologue,1948,????,masculin,Iran,université Paul-Valéry-Montpellier,doctorat,030576555
235621,Farhad Khosrokhavar,http://www.wikidata.org/entity/Q338128,Farhad Khosrokhavar,235621,sociologue,1948,????,masculin,Iran,École des hautes études en sciences sociales,doctorat,030576555
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,anthropologue,1935,2019,masculin,Belgique,université de Liège,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,anthropologue,1935,2019,masculin,Belgique,université de Paris,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,historien,1935,2019,masculin,Belgique,université de Liège,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,historien,1935,2019,masculin,Belgique,université de Paris,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,mythographe,1935,2019,masculin,Belgique,université de Liège,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,mythographe,1935,2019,masculin,Belgique,université de Paris,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,philologue classique,1935,2019,masculin,Belgique,université de Liège,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,philologue classique,1935,2019,masculin,Belgique,université de Paris,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,philosophe,1935,2019,masculin,Belgique,université de Liège,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,philosophe,1935,2019,masculin,Belgique,université de Paris,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,professeur d'université,1935,2019,masculin,Belgique,université de Liège,no value,02682891X
235907,Marcel Détienne,http://www.wikidata.org/entity/Q1245071,Marcel Detienne,235907,professeur d'université,1935,2019,masculin,Belgique,université de Paris,no value,02682891X
235952,Gabriel Le Bras,http://www.wikidata.org/entity/Q3093824,Gabriel Le Bras,235952,juriste,1891,1970,masculin,France,no value,no value,026971836
235952,Gabriel Le Bras,http://www.wikidata.org/entity/Q3093824,Gabriel Le Bras,235952,sociologue,1891,1970,masculin,France,no value,no value,026971836
235964,Jean Deshayes,http://www.wikidata.org/entity/Q20644247,Jean Deshayes,235964,archéologue,1924,1979,masculin,France,École normale supérieure,no value,029935792
235964,Jean Deshayes,http://www.wikidata.org/entity/Q20644247,Jean Deshayes,235964,linguiste,1924,1979,masculin,France,École normale supérieure,no value,029935792
235964,Jean Deshayes,http://www.wikidata.org/entity/Q20644247,Jean Deshayes,235964,philologue,1924,1979,masculin,France,École normale supérieure,no value,029935792
236011,Jean Gouillard,http://www.wikidata.org/entity/Q50224922,Q50224922,236011,no value,1910,1984,masculin,no value,no value,no value,026898306
236155,Robert Burns,http://www.wikidata.org/entity/Q11945793,Robert Ignatius Burns,236155,historien,1921,2008,masculin,États-Unis,Université de Fribourg,no value,028857976
236155,Robert Burns,http://www.wikidata.org/entity/Q11945793,Robert Ignatius Burns,236155,historien,1921,2008,masculin,États-Unis,université Johns-Hopkins,no value,028857976
236155,Robert Burns,http://www.wikidata.org/entity/Q11945793,Robert Ignatius Burns,236155,historien,1921,2008,masculin,États-Unis,université de San Francisco,no value,028857976
236155,Robert Burns,http://www.wikidata.org/entity/Q11945793,Robert Ignatius Burns,236155,médiéviste,1921,2008,masculin,États-Unis,Université de Fribourg,no value,028857976
236155,Robert Burns,http://www.wikidata.org/entity/Q11945793,Robert Ignatius Burns,236155,médiéviste,1921,2008,masculin,États-Unis,université Johns-Hopkins,no value,028857976
236155,Robert Burns,http://www.wikidata.org/entity/Q11945793,Robert Ignatius Burns,236155,médiéviste,1921,2008,masculin,États-Unis,université de San Francisco,no value,028857976
236184,Claude Mazauric,http://www.wikidata.org/entity/Q967525,Claude Mazauric,236184,historien,1932,????,masculin,France,no value,no value,027020436
236232,Philippe Bernardi,http://www.wikidata.org/entity/Q62500415,Philippe Bernardi,236232,écrivain,1950,????,masculin,France,no value,no value,05743879X
236351,Philippe Braunstein,http://www.wikidata.org/entity/Q23060618,Philippe Braunstein,236351,historien,1933,????,masculin,France,École normale supérieure,no value,028300599
236367,Odette Chapelot,http://www.wikidata.org/entity/Q3349174,Odette Chapelot,236367,archéologue,1945,2011,féminin,France,no value,no value,060355638
236367,Odette Chapelot,http://www.wikidata.org/entity/Q3349174,Odette Chapelot,236367,historien,1945,2011,féminin,France,no value,no value,060355638
236479,Robert Delort,http://www.wikidata.org/entity/Q3434932,Robert Delort,236479,historien,1932,????,masculin,France,université Paris-Diderot,no value,026821842
236479,Robert Delort,http://www.wikidata.org/entity/Q3434932,Robert Delort,236479,historien,1932,????,masculin,France,École des hautes études en sciences sociales,no value,026821842
236479,Robert Delort,http://www.wikidata.org/entity/Q3434932,Robert Delort,236479,historien,1932,????,masculin,France,École normale supérieure,no value,026821842
236644,Philippe Corcuff,http://www.wikidata.org/entity/Q3379642,Philippe Corcuff,236644,maître de conférences,1960,????,masculin,France,Institut de journalisme Bordeaux Aquitaine,no value,029328640
236644,Philippe Corcuff,http://www.wikidata.org/entity/Q3379642,Philippe Corcuff,236644,maître de conférences,1960,????,masculin,France,École des hautes études en sciences sociales,no value,029328640
236644,Philippe Corcuff,http://www.wikidata.org/entity/Q3379642,Philippe Corcuff,236644,politologue,1960,????,masculin,France,Institut de journalisme Bordeaux Aquitaine,no value,029328640
236644,Philippe Corcuff,http://www.wikidata.org/entity/Q3379642,Philippe Corcuff,236644,politologue,1960,????,masculin,France,École des hautes études en sciences sociales,no value,029328640
236644,Philippe Corcuff,http://www.wikidata.org/entity/Q3379642,Philippe Corcuff,236644,sociologue,1960,????,masculin,France,Institut de journalisme Bordeaux Aquitaine,no value,029328640
236644,Philippe Corcuff,http://www.wikidata.org/entity/Q3379642,Philippe Corcuff,236644,sociologue,1960,????,masculin,France,École des hautes études en sciences sociales,no value,029328640
236908,Françoise Piponnier,http://www.wikidata.org/entity/Q30474811,Françoise Piponnier,236908,archéologue,1932,2013,féminin,France,no value,no value,029306019
236908,Françoise Piponnier,http://www.wikidata.org/entity/Q30474811,Françoise Piponnier,236908,historien,1932,2013,féminin,France,no value,no value,029306019
237008,Odile Redon,http://www.wikidata.org/entity/Q3349249,Odile Redon,237008,historien,1936,2007,féminin,France,no value,historien,027092437
237801,William Diville,http://www.wikidata.org/entity/Q55772178,William Diville,237801,écrivain,1904,1974,masculin,no value,no value,no value,071205071
237808,François Dornic,http://www.wikidata.org/entity/Q3084471,François Dornic,237808,historien,1911,1998,masculin,France,no value,no value,026835401
237809,Raymonde Foreville,http://www.wikidata.org/entity/Q55771840,Raymonde Foreville,237809,historien,1904,2002,féminin,France,no value,no value,026869357
237809,Raymonde Foreville,http://www.wikidata.org/entity/Q55771840,Raymonde Foreville,237809,universitaire,1904,2002,féminin,France,no value,no value,026869357
237870,Peter Astbury Brunt,http://www.wikidata.org/entity/Q324414,Peter Astbury Brunt,237870,historien,1917,2005,masculin,Royaume-Uni,Oriel College,no value,085832189
237870,Peter Astbury Brunt,http://www.wikidata.org/entity/Q324414,Peter Astbury Brunt,237870,historien,1917,2005,masculin,Royaume-Uni,Q6065634,no value,085832189
237870,Peter Astbury Brunt,http://www.wikidata.org/entity/Q324414,Peter Astbury Brunt,237870,historien de l'Antiquité classique,1917,2005,masculin,Royaume-Uni,Oriel College,no value,085832189
237870,Peter Astbury Brunt,http://www.wikidata.org/entity/Q324414,Peter Astbury Brunt,237870,historien de l'Antiquité classique,1917,2005,masculin,Royaume-Uni,Q6065634,no value,085832189
237870,Peter Astbury Brunt,http://www.wikidata.org/entity/Q324414,Peter Astbury Brunt,237870,professeur d'université,1917,2005,masculin,Royaume-Uni,Oriel College,no value,085832189
237870,Peter Astbury Brunt,http://www.wikidata.org/entity/Q324414,Peter Astbury Brunt,237870,professeur d'université,1917,2005,masculin,Royaume-Uni,Q6065634,no value,085832189
237877,Gabriel Martinez-Gros,http://www.wikidata.org/entity/Q3093859,Gabriel Martinez-Gros,237877,historien,1950,????,masculin,France,no value,agrégation d'histoire,028600142
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,historien,1929,????,masculin,France,faculté des lettres de Paris,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,historien,1929,????,masculin,France,lycée Henri-IV,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,historien,1929,????,masculin,France,lycée Lakanal,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,historien,1929,????,masculin,France,École normale supérieure,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,professeur d'enseignement secondaire,1929,????,masculin,France,faculté des lettres de Paris,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,professeur d'enseignement secondaire,1929,????,masculin,France,lycée Henri-IV,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,professeur d'enseignement secondaire,1929,????,masculin,France,lycée Lakanal,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,professeur d'enseignement secondaire,1929,????,masculin,France,École normale supérieure,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,professeur d'université,1929,????,masculin,France,faculté des lettres de Paris,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,professeur d'université,1929,????,masculin,France,lycée Henri-IV,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,professeur d'université,1929,????,masculin,France,lycée Lakanal,no value,026974851
237994,Emmanuel Le Roy Ladurie,http://www.wikidata.org/entity/Q314148,Emmanuel Le Roy Ladurie,237994,professeur d'université,1929,????,masculin,France,École normale supérieure,no value,026974851
238042,André Zysberg,http://www.wikidata.org/entity/Q2848827,André Zysberg,238042,historien,1947,????,masculin,France,université Paris-Sorbonne,agrégation d'histoire,02720507X
238042,André Zysberg,http://www.wikidata.org/entity/Q2848827,André Zysberg,238042,historien,1947,????,masculin,France,université Paris-Sorbonne,doctorat en histoire,02720507X
238042,André Zysberg,http://www.wikidata.org/entity/Q2848827,André Zysberg,238042,historien,1947,????,masculin,France,université Paris-Sorbonne,habilitation universitaire,02720507X
238042,André Zysberg,http://www.wikidata.org/entity/Q2848827,André Zysberg,238042,historien,1947,????,masculin,France,École des hautes études en sciences sociales,agrégation d'histoire,02720507X
238042,André Zysberg,http://www.wikidata.org/entity/Q2848827,André Zysberg,238042,historien,1947,????,masculin,France,École des hautes études en sciences sociales,doctorat en histoire,02720507X
238042,André Zysberg,http://www.wikidata.org/entity/Q2848827,André Zysberg,238042,historien,1947,????,masculin,France,École des hautes études en sciences sociales,habilitation universitaire,02720507X
238117,Paul Leuilliot,http://www.wikidata.org/entity/Q19895781,Paul Leuilliot,238117,historien,1897,1987,masculin,France,no value,no value,026987228
238433,Gérard Mauduech,http://www.wikidata.org/entity/Q38151689,Gérard Mauduech,238433,archiviste,1948,????,masculin,France,no value,archiviste paléographe,027018075
238433,Gérard Mauduech,http://www.wikidata.org/entity/Q38151689,Gérard Mauduech,238433,historien,1948,????,masculin,France,no value,archiviste paléographe,027018075
238449,Maurice Le Lannou,http://www.wikidata.org/entity/Q3301027,Maurice Le Lannou,238449,géographe,1906,1992,masculin,France,École normale supérieure,no value,026973596
238449,Maurice Le Lannou,http://www.wikidata.org/entity/Q3301027,Maurice Le Lannou,238449,professeur,1906,1992,masculin,France,École normale supérieure,no value,026973596
238449,Maurice Le Lannou,http://www.wikidata.org/entity/Q3301027,Maurice Le Lannou,238449,écrivain,1906,1992,masculin,France,École normale supérieure,no value,026973596
240088,Yves Lequin,http://www.wikidata.org/entity/Q43682914,Yves Lequin,240088,historien,1935,2020,masculin,France,no value,no value,067017282
240370,David Le Breton,http://www.wikidata.org/entity/Q525918,David Le Breton,240370,anthropologue,1953,????,masculin,France,no value,no value,026971895
240370,David Le Breton,http://www.wikidata.org/entity/Q525918,David Le Breton,240370,sociologue,1953,????,masculin,France,no value,no value,026971895
240774,Michel Chevalier,http://www.wikidata.org/entity/Q55470781,Q55470781,240774,no value,1921,2003,masculin,no value,no value,no value,026785862
241084,Daniel Faucher,http://www.wikidata.org/entity/Q55628899,Daniel Faucher,241084,écrivain,1882,1970,masculin,no value,no value,no value,026858770
241152,Michel Wieviorka,http://www.wikidata.org/entity/Q708736,Michel Wieviorka,241152,sociologue,1946,????,masculin,France,ESCP Business School,no value,027196801
241152,Michel Wieviorka,http://www.wikidata.org/entity/Q708736,Michel Wieviorka,241152,écrivain,1946,????,masculin,France,ESCP Business School,no value,027196801
241324,Pierre Barrère,http://www.wikidata.org/entity/Q3383882,Pierre Barrère,241324,géographe,1921,2011,masculin,France,agrégation de géographie,no value,060589264
241585,Cécile Morrisson,http://www.wikidata.org/entity/Q1150130,Cécile Morrisson,241585,byzantiniste,1940,????,féminin,France,École normale supérieure de jeunes filles,no value,027039269
241585,Cécile Morrisson,http://www.wikidata.org/entity/Q1150130,Cécile Morrisson,241585,historien,1940,????,féminin,France,École normale supérieure de jeunes filles,no value,027039269
241585,Cécile Morrisson,http://www.wikidata.org/entity/Q1150130,Cécile Morrisson,241585,numismate,1940,????,féminin,France,École normale supérieure de jeunes filles,no value,027039269
241987,Marcel Clerget,http://www.wikidata.org/entity/Q55593885,Marcel Clerget,241987,géographe,1900,1984,masculin,France,no value,no value,052302180
242159,Mirko Drazen Grmek,http://www.wikidata.org/entity/Q938645,Mirko Grmek,242159,historien de la médecine,1924,2000,masculin,Croatie,université de Zagreb,no value,026903784
242159,Mirko Drazen Grmek,http://www.wikidata.org/entity/Q938645,Mirko Grmek,242159,historien de la médecine,1924,2000,masculin,France,université de Zagreb,no value,026903784
242159,Mirko Drazen Grmek,http://www.wikidata.org/entity/Q938645,Mirko Grmek,242159,psychiatre,1924,2000,masculin,Croatie,université de Zagreb,no value,026903784
242159,Mirko Drazen Grmek,http://www.wikidata.org/entity/Q938645,Mirko Grmek,242159,psychiatre,1924,2000,masculin,France,université de Zagreb,no value,026903784
242159,Mirko Drazen Grmek,http://www.wikidata.org/entity/Q938645,Mirko Grmek,242159,universitaire,1924,2000,masculin,Croatie,université de Zagreb,no value,026903784
242159,Mirko Drazen Grmek,http://www.wikidata.org/entity/Q938645,Mirko Grmek,242159,universitaire,1924,2000,masculin,France,université de Zagreb,no value,026903784
242167,Dominique Lejeune,http://www.wikidata.org/entity/Q20851365,Dominique Lejeune,242167,historien,1948,????,masculin,France,lycée Chaptal,no value,034773436
242246,Ernest Labrousse,http://www.wikidata.org/entity/Q975777,Ernest Labrousse,242246,historien,1895,1988,masculin,France,faculté de droit de Paris,doctorat,026957809
242246,Ernest Labrousse,http://www.wikidata.org/entity/Q975777,Ernest Labrousse,242246,historien,1895,1988,masculin,France,faculté des lettres de Paris,doctorat,026957809
242246,Ernest Labrousse,http://www.wikidata.org/entity/Q975777,Ernest Labrousse,242246,journaliste,1895,1988,masculin,France,faculté de droit de Paris,doctorat,026957809
242246,Ernest Labrousse,http://www.wikidata.org/entity/Q975777,Ernest Labrousse,242246,journaliste,1895,1988,masculin,France,faculté des lettres de Paris,doctorat,026957809
242246,Ernest Labrousse,http://www.wikidata.org/entity/Q975777,Ernest Labrousse,242246,militant politique,1895,1988,masculin,France,faculté de droit de Paris,doctorat,026957809
242246,Ernest Labrousse,http://www.wikidata.org/entity/Q975777,Ernest Labrousse,242246,militant politique,1895,1988,masculin,France,faculté des lettres de Paris,doctorat,026957809
242246,Ernest Labrousse,http://www.wikidata.org/entity/Q975777,Ernest Labrousse,242246,professeur d'université,1895,1988,masculin,France,faculté de droit de Paris,doctorat,026957809
242246,Ernest Labrousse,http://www.wikidata.org/entity/Q975777,Ernest Labrousse,242246,professeur d'université,1895,1988,masculin,France,faculté des lettres de Paris,doctorat,026957809
242247,Pierre Renouvin,http://www.wikidata.org/entity/Q3098448,Pierre Renouvin,242247,historien,1893,1974,masculin,France,université de Paris,no value,027095428
242461,Andrée Corvol,http://www.wikidata.org/entity/Q33102367,Andrée Corvol-Dessert,242461,historien,1947,????,féminin,France,no value,no value,028318676
242477,Jean Dresch,http://www.wikidata.org/entity/Q3171809,Jean Dresch,242477,géographe,1905,1994,masculin,France,faculté des lettres de Paris,no value,026837021
242477,Jean Dresch,http://www.wikidata.org/entity/Q3171809,Jean Dresch,242477,géographe,1905,1994,masculin,France,École normale supérieure,no value,026837021
242505,Albert Ayache,http://www.wikidata.org/entity/Q55626362,Albert Ayache,242505,écrivain,1905,1994,masculin,no value,no value,no value,028815750
242559,Jean-Pierre Amalric,http://www.wikidata.org/entity/Q55627000,Jean-Pierre Amalric,242559,écrivain,1934,????,masculin,no value,no value,no value,026683865
242861,Renée Rochefort,http://www.wikidata.org/entity/Q55772988,Renée Rochefort,242861,géographe,1924,2012,féminin,France,université de Lyon,no value,074736493
242861,Renée Rochefort,http://www.wikidata.org/entity/Q55772988,Renée Rochefort,242861,professeur des universités,1924,2012,féminin,France,université de Lyon,no value,074736493
24291,Jacques Rebotier,http://www.wikidata.org/entity/Q3159845,Jacques Rebotier,24291,compositeur,1947,????,masculin,France,no value,no value,no value
24291,Jacques Rebotier,http://www.wikidata.org/entity/Q3159845,Jacques Rebotier,24291,directeur,1947,????,masculin,France,no value,no value,no value
24291,Jacques Rebotier,http://www.wikidata.org/entity/Q3159845,Jacques Rebotier,24291,dramaturge,1947,????,masculin,France,no value,no value,no value
24291,Jacques Rebotier,http://www.wikidata.org/entity/Q3159845,Jacques Rebotier,24291,poète,1947,????,masculin,France,no value,no value,no value
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,journaliste,1904,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,journaliste,1904,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,journaliste,1904,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,journaliste,1904,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,journaliste,1905,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,journaliste,1905,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,journaliste,1905,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,journaliste,1905,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,philosophe,1904,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,philosophe,1904,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,philosophe,1904,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,philosophe,1904,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,philosophe,1905,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,philosophe,1905,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,philosophe,1905,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,philosophe,1905,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,politologue,1904,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,politologue,1904,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,politologue,1904,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,politologue,1904,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,politologue,1905,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,politologue,1905,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,politologue,1905,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,politologue,1905,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,professeur,1904,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,professeur,1904,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,professeur,1904,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,professeur,1904,1983,masculin,France,École normale supérieure,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,professeur,1905,1983,masculin,France,Institut d'études politiques de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,professeur,1905,1983,masculin,France,lycée Condorcet,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,professeur,1905,1983,masculin,France,université de Paris,no value,026691825
243066,Raymond Aron,http://www.wikidata.org/entity/Q160640,Raymond Aron,243066,professeur,1905,1983,masculin,France,École normale supérieure,no value,026691825
